,avg_vote,votes,metascore,reviews_from_users,reviews_from_critics
43627,6.8,2640,63.0,19.0,24.0
43628,3.4,176,,5.0,3.0
43629,6.2,16501,54.0,78.0,125.0
43630,7.0,1357,,18.0,10.0
43631,4.3,174,,6.0,5.0
43632,7.0,1023,,9.0,10.0
43633,7.3,903,,2.0,
43634,6.5,772,53.0,23.0,12.0
43635,5.5,4871,,28.0,23.0
43636,8.4,402,,5.0,
43637,3.8,232,26.0,4.0,6.0
43638,5.6,1511,,17.0,3.0
43639,6.6,3659,,36.0,41.0
43640,6.4,1654,,15.0,14.0
43641,7.4,5062,59.0,41.0,48.0
43642,5.9,1100,,5.0,10.0
43643,6.4,166806,77.0,586.0,192.0
43644,7.1,179391,64.0,332.0,143.0
43645,5.5,1664,,45.0,31.0
43646,5.8,682,,3.0,2.0
43647,4.6,1768,,7.0,1.0
43648,5.6,837,,15.0,4.0
43649,6.9,177,,10.0,1.0
43650,7.5,1831,,12.0,8.0
43651,7.9,857,,3.0,1.0
43652,7.1,107314,44.0,282.0,154.0
43653,3.0,350,,7.0,1.0
43654,6.8,1113,,6.0,2.0
43655,7.0,381,,3.0,1.0
43656,5.7,106,,2.0,1.0
43657,7.5,222,,3.0,6.0
43658,6.2,1226,,4.0,7.0
43659,2.5,363,,14.0,5.0
43660,5.2,463,,4.0,2.0
43661,7.9,4183,73.0,28.0,38.0
43662,5.3,876,,25.0,18.0
43663,5.9,262,,,4.0
43664,3.6,533,,9.0,2.0
43665,6.8,24327,74.0,160.0,164.0
43666,6.8,22164,55.0,155.0,117.0
43667,4.6,127,,1.0,2.0
43668,6.4,122,,1.0,5.0
43669,7.1,261,,3.0,6.0
43670,8.0,8240,,9.0,3.0
43671,2.6,1717,,,
43672,6.3,369,,2.0,4.0
43673,4.3,644,,20.0,4.0
43674,2.1,259,,2.0,3.0
43675,7.1,210,,3.0,1.0
43676,4.1,628,,19.0,23.0
43677,6.1,711,,6.0,2.0
43678,7.0,4050,,6.0,5.0
43679,7.0,205,,1.0,1.0
43680,5.9,178,,2.0,2.0
43681,5.1,2404,,70.0,11.0
43682,2.6,1089,,15.0,2.0
43683,6.2,135,,44.0,
43684,7.2,5691,78.0,93.0,110.0
43685,5.0,4314,,84.0,38.0
43686,6.4,31577,64.0,207.0,91.0
43687,5.1,254,,3.0,1.0
43688,6.9,6444,87.0,48.0,77.0
43689,4.5,21418,33.0,155.0,73.0
43690,6.4,229,,11.0,
43691,3.9,1064,,13.0,10.0
43692,7.3,76666,82.0,268.0,133.0
43693,6.6,767,50.0,19.0,11.0
43694,6.3,819,,3.0,8.0
43695,6.6,539,,6.0,3.0
43696,8.2,81338,,284.0,80.0
43697,2.9,561,,23.0,4.0
43698,2.0,422,,9.0,6.0
43699,5.7,583,,10.0,10.0
43700,5.3,7684,,113.0,102.0
43701,2.7,796,,13.0,3.0
43702,6.8,1695,,12.0,12.0
43703,4.4,197,,3.0,6.0
43704,7.4,10734,25.0,68.0,38.0
43705,5.2,457,,5.0,3.0
43706,7.0,622,,10.0,8.0
43707,6.6,427,,5.0,2.0
43708,5.6,713,,4.0,
43709,6.7,131,,5.0,
43710,5.5,2191,,28.0,12.0
43711,6.1,202,,2.0,5.0
43712,5.7,8724,,99.0,41.0
43713,6.3,44097,38.0,147.0,119.0
43714,5.1,105,,1.0,1.0
43715,8.7,15469,,81.0,3.0
43716,6.4,393,,2.0,
43717,6.2,363,,15.0,10.0
43718,5.7,587,,15.0,3.0
43719,6.6,416793,72.0,1442.0,291.0
43720,5.9,559,,14.0,13.0
43721,3.7,162,,16.0,12.0
43722,2.4,291,,,
43723,5.3,14608,42.0,162.0,52.0
43724,4.7,47896,23.0,172.0,102.0
43725,7.0,249,,1.0,2.0
43726,2.1,5911,,156.0,20.0
43727,6.7,129,,,4.0
43728,7.3,4681,75.0,46.0,78.0
43729,4.6,284,,23.0,12.0
43730,7.6,9319,49.0,34.0,29.0
43731,6.4,608,,8.0,9.0
43732,7.3,1263,,11.0,1.0
43733,6.1,417120,65.0,2173.0,470.0
43734,6.4,8767,,51.0,33.0
43735,6.2,102145,35.0,419.0,115.0
43736,6.2,725,,13.0,5.0
43737,7.5,5602,,8.0,2.0
43738,5.0,168,,6.0,
43739,6.6,102113,76.0,382.0,204.0
43740,5.7,103,,2.0,3.0
43741,3.3,174,,7.0,
43742,6.0,2288,,5.0,12.0
43743,7.4,689,,20.0,6.0
43744,5.5,2981,47.0,65.0,44.0
43745,6.3,11341,55.0,77.0,90.0
43746,3.7,80248,9.0,639.0,114.0
43747,6.1,139,,,
43748,5.1,1072,,11.0,11.0
43749,3.0,330,,12.0,2.0
43750,4.7,2267,,80.0,20.0
43751,3.2,299,,17.0,7.0
43752,5.1,1524,,47.0,51.0
43753,6.6,548,,10.0,8.0
43754,6.5,188,,10.0,2.0
43755,5.7,288,,9.0,5.0
43756,4.7,1387,,16.0,10.0
43757,5.8,474,,6.0,9.0
43758,7.9,2108,,3.0,
43759,5.6,518,48.0,12.0,10.0
43760,5.7,110,,3.0,
43761,5.2,211,,27.0,9.0
43762,6.5,238570,44.0,2064.0,285.0
43763,5.8,1002,,16.0,6.0
43764,5.9,138,,6.0,2.0
43765,3.9,123,,18.0,4.0
43766,5.6,296,,35.0,19.0
43767,4.4,372,,,2.0
43768,6.1,1265,,11.0,6.0
43769,4.7,28859,27.0,164.0,78.0
43770,3.4,557,,8.0,14.0
43771,7.6,4316,,24.0,7.0
43772,7.1,9832,64.0,106.0,66.0
43773,4.4,120,,5.0,1.0
43774,7.8,13339,,49.0,39.0
43775,3.2,3223,,14.0,12.0
43776,5.0,1387,,16.0,14.0
43777,5.5,316,,3.0,4.0
43778,6.4,66652,45.0,521.0,191.0
43779,5.9,1044,,15.0,1.0
43780,4.3,104,,3.0,1.0
43781,5.5,127,,,3.0
43782,6.4,6332,27.0,89.0,90.0
43783,6.9,55904,73.0,238.0,231.0
43784,4.8,107,,3.0,4.0
43785,5.8,673,,4.0,1.0
43786,6.7,314,,2.0,2.0
43787,5.0,943,,7.0,5.0
43788,6.8,116,,,
43789,5.2,387,,7.0,7.0
43790,4.6,173,,4.0,5.0
43791,5.0,156,,1.0,
43792,6.9,299339,39.0,741.0,184.0
43793,6.0,485,,1.0,2.0
43794,6.6,1560,,3.0,2.0
43795,7.2,70231,69.0,379.0,245.0
43796,7.3,8563,83.0,77.0,106.0
43797,7.2,534,,14.0,1.0
43798,5.8,72487,43.0,165.0,78.0
43799,7.6,1029,61.0,11.0,14.0
43800,7.6,452,,7.0,
43801,5.4,15180,33.0,78.0,54.0
43802,7.0,264,,1.0,
43803,6.3,670,,3.0,2.0
43804,5.4,110,,5.0,2.0
43805,3.8,482,,1.0,
43806,5.5,437,,6.0,6.0
43807,6.4,3970,71.0,65.0,73.0
43808,7.3,16524,,47.0,58.0
43809,4.2,108,,1.0,1.0
43810,2.4,41383,9.0,533.0,153.0
43811,7.7,2483,,9.0,4.0
43812,6.0,179,,,
43813,6.7,378,,8.0,4.0
43814,6.0,199,53.0,5.0,8.0
43815,7.5,352788,71.0,898.0,224.0
43816,6.3,255,,2.0,4.0
43817,4.7,2172,,40.0,52.0
43818,4.3,197,,2.0,9.0
43819,5.7,61716,41.0,152.0,146.0
43820,6.2,132575,47.0,292.0,141.0
43821,3.2,281,,9.0,5.0
43822,7.0,569512,59.0,1537.0,698.0
43823,5.4,2171,,21.0,3.0
43824,6.4,153,,3.0,2.0
43825,7.1,24821,48.0,129.0,87.0
43826,8.0,76333,74.0,145.0,161.0
43827,4.6,928,,,
43828,5.6,55526,31.0,250.0,135.0
43829,2.4,2205,,6.0,9.0
43830,4.8,289,,3.0,4.0
43831,3.5,172,,4.0,6.0
43832,5.2,461,,4.0,6.0
43833,6.8,126,,1.0,6.0
43834,4.9,4387,,86.0,41.0
43835,6.5,108,,,
43836,6.0,7788,57.0,81.0,47.0
43837,4.4,78768,18.0,849.0,161.0
43838,6.5,262,,1.0,2.0
43839,6.0,149,,7.0,8.0
43840,5.9,2880,,25.0,25.0
43841,6.6,355,,3.0,12.0
43842,7.2,1600,,17.0,30.0
43843,7.2,356,,,
43844,5.6,181945,29.0,1351.0,147.0
43845,7.0,145,,2.0,
43846,3.3,729,,2.0,
43847,6.0,256,,2.0,5.0
43848,5.9,1349,,14.0,14.0
43849,6.4,461,,4.0,1.0
43850,6.8,3209,,15.0,6.0
43851,6.2,205,52.0,6.0,19.0
43852,7.0,198,,6.0,1.0
43853,5.6,3599,,17.0,
43854,5.9,145,,1.0,
43855,6.5,776,,8.0,5.0
43856,7.6,65010,73.0,256.0,148.0
43857,5.3,362,,6.0,2.0
43858,3.6,318,,,
43859,4.9,131,,2.0,5.0
43860,6.1,103,,,
43861,5.3,259,,10.0,3.0
43862,7.0,171,,1.0,
43863,6.5,309,,5.0,4.0
43864,6.4,77478,48.0,364.0,130.0
43865,6.8,73454,41.0,390.0,126.0
43866,4.5,215,,4.0,11.0
43867,7.5,4317,81.0,36.0,65.0
43868,4.6,115,,5.0,7.0
43869,6.6,338,,6.0,
43870,5.2,132,,5.0,13.0
43871,4.8,148,,,2.0
43872,7.4,809,,9.0,2.0
43873,3.9,527,,9.0,5.0
43874,6.1,10752,,30.0,33.0
43875,7.2,126,,2.0,
43876,3.8,1760,,39.0,32.0
43877,6.7,162,,1.0,1.0
43878,6.8,4289,,25.0,15.0
43879,5.7,84176,48.0,283.0,158.0
43880,3.4,186,,,
43881,5.2,275,,4.0,2.0
43882,5.5,496,,3.0,7.0
43883,3.5,610,,27.0,2.0
43884,3.9,193,32.0,11.0,35.0
43885,6.5,314,,2.0,6.0
43886,7.2,164,,2.0,
43887,6.8,184355,63.0,1102.0,286.0
43888,7.5,12664,,21.0,1.0
43889,5.4,6924,21.0,55.0,38.0
43890,7.9,920706,79.0,1329.0,540.0
43891,6.8,363,,1.0,2.0
43892,4.0,451,,6.0,1.0
43893,2.2,250,,25.0,6.0
43894,4.0,3154,,43.0,26.0
43895,6.0,979,,15.0,5.0
43896,4.6,225,,2.0,1.0
43897,7.0,131,,,5.0
43898,3.3,706,,32.0,9.0
43899,5.5,366,,2.0,2.0
43900,6.6,155,,32.0,
43901,3.1,2106,,51.0,46.0
43902,5.8,863,,11.0,5.0
43903,6.5,2493,48.0,38.0,41.0
43904,5.4,249,,5.0,1.0
43905,3.9,285,,11.0,22.0
43906,5.9,2953,48.0,48.0,15.0
43907,6.8,227,,4.0,
43908,7.7,427227,73.0,849.0,248.0
43909,6.1,187,,5.0,1.0
43910,5.9,39782,49.0,163.0,107.0
43911,5.4,383,,8.0,2.0
43912,5.1,1349,,14.0,9.0
43913,6.9,8834,33.0,94.0,31.0
43914,5.0,360,35.0,17.0,10.0
43915,6.2,781,,2.0,
43916,6.3,144,,1.0,2.0
43917,7.0,1708,,16.0,28.0
43918,6.4,169,40.0,14.0,14.0
43919,5.3,220,,2.0,4.0
43920,4.8,418,,10.0,5.0
43921,7.6,180,,1.0,1.0
43922,4.1,161,,9.0,1.0
43923,5.8,556,,1.0,6.0
43924,5.7,385,,2.0,1.0
43925,7.3,1777,,11.0,7.0
43926,3.4,122,,15.0,4.0
43927,5.2,281,,2.0,5.0
43928,6.2,47567,32.0,265.0,107.0
43929,7.2,157558,64.0,721.0,230.0
43930,6.4,3466,,7.0,5.0
43931,7.5,509,,9.0,7.0
43932,6.0,145,,,1.0
43933,7.6,268,,1.0,
43934,6.3,1375,,7.0,20.0
43935,8.2,1278075,70.0,2911.0,324.0
43936,6.3,508,58.0,9.0,20.0
43937,7.9,56233,56.0,124.0,122.0
43938,5.3,279,,13.0,4.0
43939,2.2,476,,17.0,7.0
43940,7.0,186,,,
43941,3.5,23527,33.0,374.0,100.0
43942,5.8,5853,28.0,84.0,15.0
43943,5.0,313,,7.0,3.0
43944,5.1,2329,,10.0,19.0
43945,3.4,1135,28.0,43.0,28.0
43946,6.4,3185,,22.0,45.0
43947,3.4,197,,2.0,12.0
43948,7.1,9362,53.0,58.0,74.0
43949,5.4,321,,2.0,1.0
43950,5.7,413,,14.0,18.0
43951,5.8,111377,57.0,235.0,198.0
43952,7.7,124755,78.0,419.0,379.0
43953,7.2,178,,2.0,
43954,7.0,844,46.0,27.0,8.0
43955,7.4,200,,3.0,
43956,2.6,191,,1.0,1.0
43957,4.4,888,,,
43958,4.9,232,,,2.0
43959,6.7,19789,56.0,164.0,33.0
43960,2.9,149,,12.0,
43961,4.3,5400,19.0,27.0,33.0
43962,5.6,5548,44.0,29.0,32.0
43963,6.4,16886,47.0,135.0,101.0
43964,7.5,211456,72.0,383.0,235.0
43965,5.5,6604,,39.0,20.0
43966,4.3,196,,1.0,1.0
43967,5.5,485,,3.0,5.0
43968,6.9,101,,2.0,2.0
43969,7.1,119,,,
43970,5.2,1311,,3.0,6.0
43971,6.5,257,,5.0,2.0
43972,7.2,3513,,16.0,9.0
43973,7.3,3059,70.0,35.0,41.0
43974,3.8,191,,8.0,8.0
43975,7.4,2488,,10.0,19.0
43976,4.4,579,,13.0,8.0
43977,4.0,1008,,21.0,13.0
43978,6.3,691,,8.0,3.0
43979,7.1,109,,1.0,5.0
43980,6.5,112,,2.0,1.0
43981,7.8,15333,,16.0,3.0
43982,4.0,127,,1.0,2.0
43983,6.1,107123,47.0,1172.0,349.0
43984,7.5,494073,71.0,1198.0,350.0
43985,4.3,764,,18.0,5.0
43986,5.7,226,,3.0,5.0
43987,3.3,6957,31.0,73.0,43.0
43988,7.3,412,,1.0,
43989,6.4,96245,62.0,421.0,230.0
43990,6.7,368,,2.0,4.0
43991,5.7,204,,3.0,
43992,5.3,182,,1.0,1.0
43993,4.2,309,,4.0,3.0
43994,7.7,24073,72.0,144.0,126.0
43995,5.8,136,,3.0,
43996,3.9,379,,2.0,1.0
43997,5.4,376,,3.0,3.0
43998,6.5,947,,9.0,5.0
43999,6.8,211,41.0,15.0,5.0
44000,6.9,629,51.0,15.0,14.0
44001,3.5,172,,5.0,15.0
44002,5.9,3674,49.0,34.0,28.0
44003,5.7,50370,63.0,958.0,234.0
44004,6.5,138,,4.0,1.0
44005,6.5,2215,,4.0,2.0
44006,5.1,141,,1.0,3.0
44007,6.9,1526,,2.0,2.0
44008,6.2,123,,1.0,
44009,1.5,250,,4.0,1.0
44010,5.3,3302,,38.0,33.0
44011,6.6,2756,,19.0,28.0
44012,4.6,131,,2.0,2.0
44013,3.9,270,,3.0,
44014,7.0,3978,,22.0,40.0
44015,5.7,1889,,27.0,9.0
44016,6.5,476,56.0,16.0,17.0
44017,5.7,601,,6.0,3.0
44018,7.1,15973,,50.0,4.0
44019,5.3,1206,,19.0,16.0
44020,6.5,3994,46.0,50.0,33.0
44021,7.0,1103,,13.0,3.0
44022,6.4,1412,,15.0,38.0
44023,7.0,4202,,19.0,4.0
44024,6.2,1117,,6.0,3.0
44025,3.6,479,,12.0,8.0
44026,6.3,4049,54.0,33.0,39.0
44027,6.9,12228,,27.0,35.0
44028,7.3,9352,73.0,57.0,54.0
44029,6.5,941,,3.0,2.0
44030,5.7,360,,1.0,9.0
44031,5.5,278,,6.0,3.0
44032,7.3,743,,,2.0
44033,7.2,771,,17.0,4.0
44034,4.8,67997,34.0,521.0,172.0
44035,8.0,75616,85.0,188.0,70.0
44036,4.7,22412,24.0,209.0,146.0
44037,6.9,31850,64.0,64.0,174.0
44038,6.4,144,,2.0,4.0
44039,6.8,5081,79.0,49.0,56.0
44040,3.3,302,,4.0,1.0
44041,6.5,3860,62.0,69.0,56.0
44042,5.4,774,,7.0,2.0
44043,4.8,560,,22.0,29.0
44044,5.1,297,,2.0,3.0
44045,5.8,160,,,1.0
44046,7.7,713,,,5.0
44047,4.9,189,,4.0,5.0
44048,6.0,2988,,31.0,23.0
44049,3.9,151,,1.0,2.0
44050,8.1,72025,,84.0,4.0
44051,6.9,194951,64.0,1555.0,217.0
44052,5.9,258,,1.0,5.0
44053,5.4,173,49.0,9.0,5.0
44054,4.2,217,,6.0,2.0
44055,3.6,706,,4.0,2.0
44056,5.6,130,,,4.0
44057,7.5,177052,94.0,881.0,295.0
44058,7.4,2406,,2.0,2.0
44059,8.5,2080,,3.0,1.0
44060,4.5,1936,,9.0,20.0
44061,6.7,3684,45.0,66.0,24.0
44062,4.0,251,36.0,3.0,6.0
44063,6.8,50035,49.0,330.0,109.0
44064,5.2,327,,6.0,7.0
44065,6.2,50110,49.0,159.0,137.0
44066,4.0,130,,3.0,
44067,5.5,46661,30.0,402.0,178.0
44068,3.8,644,,8.0,3.0
44069,6.8,5536,78.0,58.0,64.0
44070,6.3,235,,3.0,1.0
44071,6.4,311,,1.0,1.0
44072,6.6,173,,13.0,7.0
44073,5.3,265,,3.0,4.0
44074,4.3,788,,17.0,4.0
44075,6.3,32542,53.0,83.0,139.0
44076,7.8,3146,,14.0,1.0
44077,8.2,32884,,180.0,30.0
44078,5.5,131,,,2.0
44079,6.5,613,,1.0,
44080,6.5,606,,7.0,15.0
44081,7.7,415171,66.0,1691.0,295.0
44082,7.0,749,,2.0,
44083,6.5,134,,2.0,4.0
44084,6.4,9797,61.0,94.0,78.0
44085,5.6,1899,,40.0,5.0
44086,5.8,6760,31.0,50.0,39.0
44087,4.2,332,,2.0,
44088,5.7,240,,12.0,3.0
44089,5.6,139,,5.0,17.0
44090,8.0,4478,,13.0,2.0
44091,7.9,1719,,4.0,
44092,7.0,105,,2.0,
44093,3.0,123,,1.0,
44094,2.8,124,,3.0,27.0
44095,6.7,1747,60.0,21.0,26.0
44096,7.3,163745,73.0,309.0,157.0
44097,6.3,34374,44.0,265.0,105.0
44098,5.3,253,,3.0,3.0
44099,7.6,1485,,4.0,1.0
44100,6.3,329,,2.0,
44101,5.4,1623,,26.0,6.0
44102,7.0,722,61.0,11.0,15.0
44103,6.0,129,,3.0,1.0
44104,5.0,304,,2.0,
44105,8.4,4743,,9.0,4.0
44106,3.7,178,,1.0,
44107,5.2,15722,43.0,91.0,78.0
44108,5.2,12248,36.0,41.0,53.0
44109,5.4,330,,2.0,6.0
44110,8.2,13769,,66.0,13.0
44111,6.2,97842,56.0,181.0,283.0
44112,7.3,1542,,1.0,
44113,6.8,1678,70.0,26.0,54.0
44114,6.7,3909,,41.0,13.0
44115,2.5,160,,,
44116,5.8,3684,34.0,28.0,39.0
44117,6.3,884,,12.0,3.0
44118,6.1,209,,2.0,
44119,6.1,14802,43.0,62.0,149.0
44120,7.2,199832,65.0,954.0,206.0
44121,6.1,6239,57.0,33.0,69.0
44122,5.8,754,44.0,9.0,15.0
44123,5.5,566,,11.0,14.0
44124,6.8,100,,6.0,
44125,5.3,1741,19.0,33.0,38.0
44126,5.4,1369,,14.0,9.0
44127,3.0,2358,6.0,19.0,21.0
44128,4.8,1214,,12.0,3.0
44129,6.5,184,,1.0,
44130,5.1,253,,4.0,2.0
44131,6.3,103,,,
44132,7.1,527,,1.0,
44133,4.4,104,,1.0,4.0
44134,6.6,182,,,
44135,5.7,181,,2.0,
44136,5.2,1101,,3.0,2.0
44137,7.7,4108,,16.0,7.0
44138,5.7,1055,42.0,6.0,14.0
44139,3.4,137,,4.0,11.0
44140,5.3,674,,4.0,1.0
44141,5.1,904,,14.0,4.0
44142,6.0,3813,47.0,77.0,50.0
44143,6.9,567,,4.0,5.0
44144,8.0,41348,82.0,194.0,116.0
44145,4.8,1260,,5.0,10.0
44146,6.7,475426,58.0,1954.0,352.0
44147,5.6,140,,5.0,4.0
44148,6.4,148,,5.0,3.0
44149,4.7,193,,6.0,6.0
44150,7.5,1422,,27.0,8.0
44151,5.8,126,,1.0,
44152,4.9,378,,11.0,2.0
44153,5.2,719,,9.0,3.0
44154,5.2,2595,,33.0,8.0
44155,5.6,399,,9.0,5.0
44156,6.1,51109,47.0,224.0,119.0
44157,3.4,165,,13.0,1.0
44158,4.6,485,,7.0,2.0
44159,4.7,333,,13.0,5.0
44160,6.2,4350,,63.0,45.0
44161,5.6,252,,4.0,3.0
44162,7.0,10578,61.0,125.0,56.0
44163,5.0,186,,1.0,2.0
44164,6.3,1216,61.0,54.0,20.0
44165,7.2,30259,74.0,164.0,124.0
44166,7.0,324817,66.0,652.0,126.0
44167,5.1,232,,11.0,13.0
44168,6.7,42614,64.0,193.0,137.0
44169,5.4,90187,44.0,572.0,205.0
44170,4.9,218,,3.0,8.0
44171,4.9,102,,,2.0
44172,6.9,629,,7.0,2.0
44173,4.9,8994,,63.0,27.0
44174,5.9,1133,,6.0,
44175,7.6,886,,3.0,
44176,4.6,960,,14.0,4.0
44177,4.6,424,,2.0,1.0
44178,3.6,104,,1.0,
44179,6.3,433,,1.0,
44180,5.6,66612,37.0,327.0,165.0
44181,7.1,3891,82.0,32.0,72.0
44182,7.1,3300,69.0,23.0,54.0
44183,7.5,1162,,6.0,
44184,6.6,603,,3.0,9.0
44185,5.8,823,,6.0,25.0
44186,8.0,1343,,1.0,
44187,6.3,934,,2.0,2.0
44188,6.8,2472,51.0,25.0,23.0
44189,3.6,232,,5.0,19.0
44190,5.7,36165,,160.0,45.0
44191,2.7,323,,5.0,5.0
44192,6.0,223,,1.0,
44193,4.9,171,,4.0,2.0
44194,4.7,3019,30.0,95.0,22.0
44195,6.7,169,,3.0,1.0
44196,5.6,9707,,139.0,62.0
44197,7.7,20826,63.0,182.0,97.0
44198,6.1,160,,2.0,
44199,5.1,74804,33.0,633.0,148.0
44200,6.2,2607,,8.0,5.0
44201,7.1,119,,3.0,
44202,4.4,185,,17.0,11.0
44203,5.2,448,,5.0,
44204,6.3,208,,2.0,4.0
44205,6.6,1434,,12.0,5.0
44206,5.9,51582,53.0,127.0,209.0
44207,7.7,3032,52.0,86.0,25.0
44208,6.6,260,,1.0,
44209,6.3,157,,2.0,
44210,7.0,12997,,44.0,10.0
44211,5.6,244,,4.0,
44212,5.9,72713,45.0,224.0,120.0
44213,6.2,158,,12.0,
44214,8.0,668215,83.0,1028.0,309.0
44215,7.3,4178,,16.0,18.0
44216,5.4,587,,12.0,2.0
44217,3.4,232,,22.0,9.0
44218,3.0,654,,1.0,2.0
44219,4.9,266,,2.0,
44220,6.8,730,,,3.0
44221,7.7,10790,76.0,45.0,56.0
44222,5.1,1428,,18.0,3.0
44223,6.1,462,,8.0,3.0
44224,6.5,398,,2.0,3.0
44225,6.6,183,,,4.0
44226,5.2,169,,,
44227,5.8,139,,,
44228,4.8,398,,8.0,5.0
44229,5.6,2631,,20.0,43.0
44230,5.7,4290,,43.0,55.0
44231,6.7,1924,,9.0,8.0
44232,2.4,201,,2.0,3.0
44233,4.4,149,,,1.0
44234,5.8,498,,8.0,6.0
44235,4.7,153,,,
44236,5.3,750,,10.0,9.0
44237,8.2,1771,,2.0,
44238,5.9,2723,,44.0,54.0
44239,6.7,333,,2.0,7.0
44240,7.0,126,,,
44241,5.1,296,,10.0,6.0
44242,6.2,341,,6.0,6.0
44243,7.3,24527,,97.0,15.0
44244,5.5,105,,7.0,
44245,6.2,661,,18.0,5.0
44246,6.3,540,,3.0,
44247,5.8,1701,,16.0,6.0
44248,4.0,203,,16.0,2.0
44249,5.4,1147,34.0,32.0,16.0
44250,6.2,187,,4.0,4.0
44251,7.5,13068,48.0,42.0,33.0
44252,5.4,515,,2.0,4.0
44253,7.4,2078,71.0,31.0,45.0
44254,5.9,132,,2.0,1.0
44255,6.4,30674,54.0,178.0,157.0
44256,3.1,127,,,4.0
44257,6.7,844,,5.0,2.0
44258,5.3,182,,1.0,
44259,5.4,788,,6.0,3.0
44260,6.3,104,,2.0,2.0
44261,6.6,362,,11.0,10.0
44262,6.4,1154,54.0,10.0,13.0
44263,5.2,150,,5.0,7.0
44264,6.6,1087,32.0,17.0,14.0
44265,7.1,58850,65.0,178.0,80.0
44266,5.4,3213,,37.0,7.0
44267,6.4,727,,13.0,5.0
44268,5.7,101,,2.0,6.0
44269,5.8,1608,47.0,28.0,19.0
44270,6.3,260,,8.0,3.0
44271,7.4,1003,,5.0,9.0
44272,6.5,11296,53.0,88.0,91.0
44273,6.3,398,52.0,20.0,18.0
44274,4.9,335,,33.0,
44275,4.7,151,,2.0,3.0
44276,5.0,195,,2.0,1.0
44277,7.0,221,,3.0,6.0
44278,2.2,398,,8.0,2.0
44279,8.1,9173,,37.0,20.0
44280,7.7,1950,,22.0,5.0
44281,4.4,882,,16.0,8.0
44282,6.3,607,47.0,14.0,17.0
44283,6.7,531,,10.0,2.0
44284,6.5,512,,7.0,19.0
44285,5.5,607,,16.0,7.0
44286,5.9,683,,,2.0
44287,6.6,130,,1.0,
44288,5.6,137,,1.0,9.0
44289,6.8,380,,3.0,4.0
44290,6.9,847,,13.0,20.0
44291,6.8,1899,69.0,17.0,38.0
44292,6.8,157,,3.0,
44293,4.1,575,,7.0,5.0
44294,7.3,123349,88.0,449.0,276.0
44295,6.4,334,,4.0,12.0
44296,7.8,279887,74.0,1671.0,203.0
44297,4.8,1452,,1.0,2.0
44298,3.2,161,46.0,12.0,13.0
44299,6.1,506,,8.0,1.0
44300,6.0,30766,56.0,128.0,183.0
44301,5.4,271,,3.0,1.0
44302,5.8,202,,3.0,1.0
44303,5.6,184,,2.0,1.0
44304,7.0,34545,63.0,172.0,117.0
44305,6.5,1202,51.0,23.0,14.0
44306,5.1,110,,3.0,
44307,5.0,174,,3.0,1.0
44308,5.8,10590,51.0,78.0,119.0
44309,5.9,781,,6.0,12.0
44310,4.9,147,,8.0,3.0
44311,5.7,10676,,104.0,88.0
44312,5.2,152,,6.0,12.0
44313,5.6,405,,2.0,2.0
44314,5.2,180,,5.0,4.0
44315,5.7,1890,,21.0,27.0
44316,3.1,383,,16.0,4.0
44317,4.5,704,,11.0,1.0
44318,5.9,352,,7.0,4.0
44319,7.6,633,,,
44320,6.2,146,,6.0,1.0
44321,6.9,2279,,10.0,28.0
44322,3.7,2738,15.0,22.0,21.0
44323,6.0,307,,6.0,
44324,5.0,123,,,1.0
44325,6.8,935,,6.0,3.0
44326,6.1,366,,3.0,1.0
44327,6.1,479,,4.0,2.0
44328,4.8,501,,2.0,
44329,5.8,3606,,13.0,6.0
44330,7.1,6587,65.0,57.0,57.0
44331,6.7,59626,53.0,122.0,95.0
44332,5.4,1503,41.0,10.0,19.0
44333,6.3,307,,4.0,1.0
44334,4.6,108,,1.0,3.0
44335,7.5,1116,59.0,8.0,14.0
44336,6.7,154536,42.0,687.0,313.0
44337,1.9,386,,21.0,6.0
44338,4.2,172,,,
44339,7.5,4506,44.0,22.0,9.0
44340,6.2,146,,1.0,1.0
44341,6.2,520,,2.0,1.0
44342,6.8,30619,65.0,138.0,124.0
44343,6.1,5898,55.0,48.0,66.0
44344,5.5,27925,27.0,107.0,62.0
44345,4.8,424,,11.0,7.0
44346,7.1,1098,,1.0,2.0
44347,5.8,113,,2.0,
44348,5.3,5605,,72.0,70.0
44349,6.9,2140,73.0,19.0,43.0
44350,5.8,106,,4.0,4.0
44351,5.4,1177,,9.0,11.0
44352,6.5,1135,,6.0,10.0
44353,6.7,1143,,8.0,11.0
44354,6.3,1625,46.0,24.0,18.0
44355,6.5,150,,2.0,4.0
44356,6.4,885,,10.0,7.0
44357,6.3,8071,56.0,58.0,53.0
44358,6.6,313,,1.0,1.0
44359,5.1,398,,4.0,2.0
44360,2.7,289,,2.0,2.0
44361,8.0,569968,80.0,2409.0,350.0
44362,6.9,534,72.0,8.0,8.0
44363,5.8,519,,2.0,3.0
44364,5.5,111,,3.0,1.0
44365,4.8,383,,2.0,4.0
44366,6.1,3495,,23.0,15.0
44367,4.5,166,,5.0,1.0
44368,4.8,256,,22.0,4.0
44369,5.8,445,,2.0,3.0
44370,4.6,634,,8.0,4.0
44371,6.5,4664,58.0,11.0,25.0
44372,6.8,130,,1.0,7.0
44373,6.2,356,,4.0,6.0
44374,4.4,1293,,42.0,13.0
